ensembl_gene_id,gene_symbol,gene_type,gene_set,symbol_mapping_count,n_samples,zero_n,below_0_1_tpm_n,all_zero,near_zero_expression,near_zero_log_variance,mean_tpm,median_tpm,max_tpm,mean_log2_tpm1,sd_log2_tpm1,p05_log2_tpm1,p95_log2_tpm1
ENSG00000175634.15,RPS6KB2,protein_coding,other,1,113,0,0,False,False,False,20.206122123893806,19.3352,54.8247,4.278471632717734,0.6402394105556967,3.439521635639955,5.092323308763409
ENSG00000175643.10,RMI2,protein_coding,other,1,113,0,0,False,False,False,22.555902654867257,18.3537,92.8077,4.238599506173768,0.9860288404850942,2.690348477671023,5.69635634572019
ENSG00000175646.4,PRM1,protein_coding,other,1,113,109,110,False,True,False,0.005132743362831859,0.0,0.2582,0.006807610052471048,0.03963690553745382,0.0,0.0
ENSG00000175658.4,DRD5P2,processed_pseudogene,other,1,113,106,113,False,True,False,0.0017353982300884955,0.0,0.0349,0.0024686174368351833,0.009696765775949088,0.0,0.034638153013818784
ENSG00000175662.18,TOM1L2,protein_coding,other,1,113,0,0,False,False,False,19.066732743362834,16.54,80.5542,4.127562992428091,0.7397642274925897,3.0563283357784634,5.3566325725019945
ENSG00000175664.10,TEX26,protein_coding,other,1,113,52,96,False,False,False,0.06140088495575221,0.0274,1.5965,0.07425259024997971,0.1647927554320266,0.0,0.2636081402250047
ENSG00000175676.15,GOLGA8DP,transcribed_unprocessed_pseudogene,other,1,113,81,113,False,True,False,0.004178761061946903,0.0,0.0335,0.005977999207201258,0.010466571421349965,0.0,0.02888018172324696
ENSG00000175691.9,ZNF77,protein_coding,other,1,113,0,0,False,False,False,8.307646017699117,7.3507,34.1711,3.028655837403979,0.7362724760107319,1.9068827229889544,4.240663572607447
ENSG00000175697.11,GPR156,protein_coding,other,1,113,0,2,False,False,False,2.8750309734513273,1.5728,17.1732,1.5825268390372533,0.9827712139142888,0.31421152392216944,3.5973643094269456
ENSG00000175699.15,CCDC197,protein_coding,other,1,113,87,113,False,True,False,0.0072079646017699115,0.0,0.0741,0.010203576510441544,0.021234049312327617,0.0,0.0560275380834768
ENSG00000175701.10,MTLN,protein_coding,other,1,113,0,0,False,False,False,17.351005309734518,13.6194,88.0787,3.880136368003914,0.9645616574165548,2.185681190876205,5.410433174867643
ENSG00000175707.9,KDF1,protein_coding,other,1,113,0,1,False,False,False,45.772648672566376,44.982,144.8977,5.3384109239482225,0.9591706544752644,4.220413913063484,6.382706221409618
ENSG00000175711.8,B3GNTL1,protein_coding,other,1,113,0,0,False,False,False,3.3498283185840707,2.669,30.8386,1.9290139011180578,0.6677799017629172,0.993141253300132,2.854049686618855
ENSG00000175718.10,RBMXL3,protein_coding,other,1,113,96,113,False,True,False,0.002815929203539823,0.0,0.0506,0.004016005039798835,0.010806433836362732,0.0,0.027040676751221477
ENSG00000175727.14,MLXIP,protein_coding,other,1,113,0,0,False,False,False,35.96321150442478,31.032,136.6315,4.9848340557540425,0.794006720010508,3.7691761415709673,6.156234224965251
ENSG00000175728.4,LINC02873,lncRNA,other,1,113,80,110,False,True,False,0.01978938053097345,0.0,0.7954,0.024701455967496875,0.09362138557184052,0.0,0.07729729915370799
ENSG00000175730.8,BAK1P1,processed_pseudogene,other,1,113,3,3,False,False,False,1.0875734513274338,0.9855,4.3941,0.9870303839550152,0.46253723028741656,0.2556065796190641,1.6903966958099264
ENSG00000175741.5,RWDD4P2,processed_pseudogene,other,1,113,0,0,False,False,False,8.30998761061947,7.5287,18.6572,3.1198667389818158,0.5417867354293635,2.1972566579127033,3.93664834425028
ENSG00000175745.14,NR2F1,protein_coding,other,1,113,0,0,False,False,False,9.182868141592921,4.1239,152.861,2.5481154682248794,1.3485724642155326,0.7186562063062376,4.796732144541824
ENSG00000175746.6,C15orf54,lncRNA,other,1,113,8,46,False,False,False,0.2574353982300885,0.129,2.731,0.27837782287658347,0.3461479878307412,0.0,1.0194635202484035
ENSG00000175749.11,EIF3KP1,processed_pseudogene,other,1,113,21,34,False,False,False,0.3672495575221239,0.1832,4.3975,0.3703784435603891,0.4273931002043108,0.0,1.2686552371142243
ENSG00000175756.13,AURKAIP1,protein_coding,other,1,113,0,0,False,False,False,145.59970088495578,125.6938,552.8779,6.946282432884976,0.904267069811591,5.30471032925653,8.185764270067606
ENSG00000175764.14,TTLL11,protein_coding,other,1,113,0,0,False,False,False,3.4312415929203537,2.8247,25.9499,1.9999042584760611,0.6095985551847006,1.1140021632243677,2.864966767296674
ENSG00000175766.13,EIF4E1B,protein_coding,other,1,113,63,109,False,True,False,0.027902654867256634,0.0,0.8198,0.035508300580073315,0.10211462317827773,0.0,0.1297178151030676
ENSG00000175768.13,TOMM5,protein_coding,other,1,113,0,0,False,False,False,1.2959353982300887,1.1107,4.8568,1.1312867380362692,0.4303204298900547,0.4681100301992206,1.8807782711376553
ENSG00000175772.11,LINC01106,lncRNA,other,1,113,2,6,False,False,False,1.1884911504424778,0.938,5.742,0.9949469611315912,0.59721475210193,0.1547066333883027,2.1237682707934917
ENSG00000175773.13,ZBTB44-DT,lncRNA,other,1,113,0,6,False,False,False,0.3975610619469026,0.3283,1.373,0.45969778740593115,0.25172257720304486,0.14694443155549494,0.9333444850845614
ENSG00000175779.4,LINC02694,lncRNA,other,1,113,3,81,False,False,False,0.07935044247787611,0.0645,0.311,0.10787219933431537,0.08023941830436183,0.010235347242811024,0.3018125168627012
ENSG00000175782.11,SLC35E3,protein_coding,other,1,113,0,0,False,False,False,3.6612504424778765,2.8135,33.9153,2.0009107980336944,0.6980230633328408,1.0165855957361112,3.0309317937768068
ENSG00000175785.13,PRIMA1,protein_coding,other,1,113,2,4,False,False,False,5.321982300884956,3.0024,37.4364,2.060460932970255,1.2855578411698596,0.21308503328769157,4.330842570836709
ENSG00000175787.17,ZNF169,protein_coding,other,1,113,0,0,False,False,False,1.8300469026548671,1.6984,7.1904,1.401385499090568,0.5244434476116671,0.5688501778586745,2.1541356403271554
ENSG00000175792.12,RUVBL1,protein_coding,other,1,113,0,0,False,False,False,39.517323893805305,35.5343,132.9174,5.177530221772554,0.6929117391586473,4.152636756581615,6.314530567229931
ENSG00000175793.12,SFN,protein_coding,other,1,113,0,0,False,False,False,352.96743805309734,188.9387,7631.8506,7.159464743697908,1.9641077685062491,3.0062771846465197,9.304239820971123
ENSG00000175800.5,OR52B3P,unitary_pseudogene,other,1,113,44,74,False,False,False,0.09073451327433628,0.0555,0.6603,0.11809519156124018,0.14067325408980627,0.0,0.38004124082363594
ENSG00000175806.15,MSRA,protein_coding,other,1,113,0,0,False,False,False,9.422238938053097,8.244,31.2422,3.1819226720018463,0.7720288881585696,1.858368942197378,4.381580321170204
ENSG00000175809.6,CBLL2,protein_coding,other,1,113,100,113,False,True,False,0.005567256637168142,0.0,0.0831,0.007825404290014952,0.02287353939032955,0.0,0.059548692786869764
ENSG00000175820.4,CCDC168,protein_coding,other,1,113,1,96,False,False,False,0.05687522123893806,0.0323,0.557,0.07661943860171891,0.09265451041097095,0.008372138912149149,0.22263060762204473
ENSG00000175826.12,CTDNEP1,protein_coding,other,1,113,0,0,False,False,False,50.97503982300884,45.8381,131.7232,5.611644555212455,0.5080027849772162,4.873948009495342,6.411496705624964
ENSG00000175832.13,ETV4,protein_coding,other,1,113,0,0,False,False,False,25.62568318584071,18.7701,162.7045,3.9676312904223203,1.6193200037086692,1.0565722313553623,6.192783524331999
ENSG00000175841.8,FAM172BP,processed_pseudogene,other,1,113,18,35,False,False,False,0.39361681415929206,0.2381,4.3244,0.4045905971090294,0.4177789512387004,0.0,1.1326826877149017
ENSG00000175854.14,SWI5,protein_coding,other,1,113,0,0,False,False,False,25.492785840707963,24.3957,50.5843,4.615876288837595,0.5844461629076712,3.6151158871957483,5.524191236255685
ENSG00000175857.8,GAPT,protein_coding,other,1,113,0,1,False,False,False,3.5007681415929204,2.2084,26.1811,1.7864785760447577,0.9888496846036096,0.3852248003412139,3.5798081409213007
ENSG00000175866.15,BAIAP2,protein_coding,other,1,113,0,0,False,False,False,12.787109734513276,10.9512,53.1154,3.5454839272125422,0.8424977643489355,2.219749107860682,4.968358899979398
ENSG00000175868.14,CALCB,protein_coding,other,1,113,11,51,False,False,False,0.4600761061946903,0.143,4.0112,0.4187935345442579,0.5441056046074743,0.0,1.6522279579726773
ENSG00000175874.10,CREG2,protein_coding,other,1,113,0,26,False,False,False,0.4039460176991151,0.1853,4.7928,0.3960578272736374,0.44724214015873454,0.04512671229854013,1.3487433474639312
ENSG00000175877.4,TMEM270,protein_coding,other,1,113,8,17,False,False,False,1.5685495575221238,0.6488,15.8289,0.986062091035198,0.8932495001577658,0.0,2.6660520378282824
ENSG00000175879.9,HOXD8,protein_coding,other,1,113,0,0,False,False,False,4.080119469026549,3.2739,31.0585,2.110217025282108,0.777289400705525,0.9067224480055881,3.280690750331323
ENSG00000175886.10,RPL7AP66,processed_pseudogene,other,1,113,0,0,False,False,False,2.2316407079646017,1.6831,11.2553,1.5435122819417957,0.6183460647053911,0.6806462109205866,2.723791604995192
ENSG00000175893.12,ZDHHC21,protein_coding,other,1,113,0,0,False,False,False,10.034353982300884,7.944,50.0015,3.205194800312648,0.8465958624523758,1.7031499681549997,4.48334961266756
ENSG00000175894.18,TSPEAR,protein_coding,other,1,113,15,71,False,False,False,0.26709203539823007,0.0534,9.1907,0.23615893321331033,0.42561001304638185,0.0,0.9779195665794462
ENSG00000175895.4,PLEKHF2,protein_coding,other,1,113,0,0,False,False,False,48.31689026548673,39.6244,210.6124,5.339011030544828,0.9268321474270282,3.868648591587889,6.72287299922514
ENSG00000175899.15,A2M,protein_coding,other,1,113,0,0,False,False,False,568.2117982300884,277.7781,5311.3725,8.335530286561536,1.4502386328657966,6.218543380405986,11.121952660974815
ENSG00000175906.5,ARL4D,protein_coding,other,1,113,0,0,False,False,False,12.963624778761062,7.7599,175.4993,3.2001271390797448,1.1668757079459582,1.5636219648313299,5.56567719339321
ENSG00000175920.18,DOK7,protein_coding,other,1,113,3,21,False,False,False,3.1702823008849563,0.7259,52.3321,1.235810407257773,1.2927260935619544,0.036045729543367155,4.0377160667796534
ENSG00000175928.6,LRRN1,protein_coding,other,1,113,0,1,False,False,False,17.083705309734512,10.7813,169.5554,3.2247915301116987,1.7581273479649497,0.5020489883210874,5.876154046006283
ENSG00000175931.13,UBE2O,protein_coding,other,1,113,0,0,False,False,False,37.70208407079646,35.0128,101.0617,5.130451831162774,0.6762245129712585,4.108917536243664,6.075094956392192
ENSG00000175938.7,ORAI3,protein_coding,other,1,113,0,0,False,False,False,9.241399115044247,7.7251,60.6902,3.1351866925861462,0.7461254916540918,2.038980008022275,4.361397799182243
ENSG00000175946.8,KLHL38,protein_coding,other,1,113,2,6,False,False,False,5.641774336283185,2.5809,39.6013,2.0024113932196816,1.4366408045442212,0.14184390281474316,4.488616684229323
ENSG00000175967.4,LINC02880,lncRNA,other,1,113,43,83,False,False,False,0.07225575221238938,0.0293,1.0158,0.09336289309803741,0.13726383332332853,0.0,0.33359729800277554
ENSG00000175970.11,UNC119B,protein_coding,other,1,113,0,0,False,False,False,20.34158672566372,15.7336,98.4243,4.106115481635019,0.9325433793535063,2.6939478150614895,5.639086172637308
ENSG00000175984.15,DENND2C,protein_coding,other,1,113,0,1,False,False,False,2.1728610619469024,1.2733,39.2369,1.3480442777866113,0.7919731205457461,0.4116436938870446,2.9004516236059703
ENSG00000175985.10,PLEKHD1,protein_coding,other,1,113,1,54,False,False,False,0.3974265486725664,0.1056,6.4752,0.35071399567297207,0.5201448669250281,0.01618221524175213,1.3339258294803649
ENSG00000176007.10,FAM220BP,processed_pseudogene,other,1,113,74,107,False,True,False,0.028711504424778763,0.0,0.2581,0.03937717034721986,0.06401276102042311,0.0,0.14457938657122338
ENSG00000176009.3,ASCL3,protein_coding,other,1,113,75,95,False,False,False,0.0500504424778761,0.0,0.5546,0.06525674044580253,0.11848581335450922,0.0,0.2824555230022616
ENSG00000176014.13,TUBB6,protein_coding,other,1,113,0,0,False,False,False,93.945996460177,89.4963,283.0293,6.288358989870236,0.940670958874163,4.567880086588461,7.759172283401335
ENSG00000176018.13,LYSMD3,protein_coding,other,1,113,0,0,False,False,False,16.267190265486725,15.0007,53.3746,3.9494696045821382,0.6985048567822126,2.7568735275344762,4.990650621335864
ENSG00000176020.9,AMIGO3,protein_coding,other,1,113,107,113,False,True,False,0.0011185840707964602,0.0,0.0296,0.001596219442462554,0.006908142293294329,0.0,0.009557617062280204
ENSG00000176022.7,B3GALT6,protein_coding,other,1,113,0,0,False,False,False,39.14219911504425,34.7762,143.9055,5.14788673423447,0.7106849050260522,3.9576353240088595,6.143573857937905
ENSG00000176024.18,ZNF613,protein_coding,other,1,113,0,0,False,False,False,6.591974336283187,6.0528,21.7556,2.789242153926642,0.62908111224038,1.5862223822310528,3.828337180287766
ENSG00000176029.14,C11orf16,protein_coding,other,1,113,5,36,False,False,False,1.0253097345132742,0.2258,15.8568,0.6553521670549004,0.8470197195716821,0.026304324351908496,2.607070196901062
ENSG00000176040.13,TMPRSS7,protein_coding,other,1,113,64,104,False,True,False,0.03359646017699115,0.0,0.5468,0.04342062937053266,0.10544010570205667,0.0,0.17680955296769418
ENSG00000176043.5,AC007160.1,processed_pseudogene,other,1,113,33,34,False,False,False,0.4033504424778761,0.3136,3.4308,0.41732371319643796,0.42043175271697814,0.0,1.130840896232005
ENSG00000176046.9,NUPR1,protein_coding,other,1,113,0,0,False,False,False,4.917296460176991,3.7987,15.5585,2.3746845600719766,0.7295933670041437,1.3229213668029849,3.6698924690577543
ENSG00000176049.16,JAKMIP2,protein_coding,other,1,113,0,20,False,False,False,0.4119628318584071,0.2581,2.1507,0.4488048968662746,0.35597850823493815,0.06752642400339258,1.230494355262403
ENSG00000176054.6,RPL23P2,processed_pseudogene,other,1,113,1,1,False,False,False,2.746226548672567,2.0974,15.2177,1.7263290055664964,0.6952643677067566,0.6866481793431986,2.861527798773995
ENSG00000176055.10,MBLAC2,protein_coding,other,1,113,0,0,False,False,False,3.8517123893805314,3.6161,10.9974,2.1729259423706346,0.5619515866580369,1.1577157061528218,3.022767789111112
ENSG00000176058.13,TPRN,protein_coding,other,1,113,0,0,False,False,False,12.816742477876106,10.9317,57.33,3.5409395281036793,0.8513459738474554,2.1887111418369005,4.862469369710361
ENSG00000176076.7,KCNE5,protein_coding,other,1,113,3,18,False,False,False,1.6836070796460179,0.4284,31.1573,0.9148733372339377,0.9966378443890934,0.048569646644775165,3.069564410931962
ENSG00000176083.18,ZNF683,protein_coding,other,1,113,0,2,False,False,False,5.092766371681416,3.0649,48.9676,2.0792414099967753,1.1654355083270875,0.3562965630667748,4.261194235520776
ENSG00000176087.15,SLC35A4,protein_coding,other,1,113,0,0,False,False,False,89.3622902654867,84.12,222.2407,6.386276541325627,0.6000305856364847,5.455363621258423,7.186627298231991
ENSG00000176092.16,CRYBG2,protein_coding,other,1,113,0,2,False,False,False,2.061978761061947,1.2782,17.7758,1.3149594386454295,0.8381921282677035,0.2712917448385607,2.9400041903845273
ENSG00000176095.12,IP6K1,protein_coding,other,1,113,0,0,False,False,False,39.11528938053098,38.9637,80.3783,5.21191810017837,0.5930389497832419,4.044065723366675,6.106470868135718
ENSG00000176101.12,SSNA1,protein_coding,other,1,113,0,0,False,False,False,136.00476460176992,121.6613,460.3488,6.915757140817845,0.7502050605417601,5.686395699734804,8.05822019249236
ENSG00000176102.13,CSTF3,protein_coding,other,1,113,0,0,False,False,False,27.85869734513274,22.8481,161.3434,4.651502501627624,0.7137323842646478,3.6638172724087283,5.786018693839129
ENSG00000176105.14,YES1,protein_coding,other,1,113,0,0,False,False,False,93.7762946902655,76.7822,389.9634,6.266549430469856,0.9569288597145872,4.695412385027355,7.638488036566627
ENSG00000176108.9,CHMP6,protein_coding,other,1,113,0,0,False,False,False,22.3540796460177,19.8108,55.5069,4.324214633795267,0.8537209997092013,3.028523879495687,5.635794489813002
ENSG00000176115.9,AQP7P4,unprocessed_pseudogene,other,1,113,108,113,False,True,False,0.003057522123893805,0.0,0.0942,0.004254707350168868,0.020533937944447796,0.0,0.0
ENSG00000176124.15,DLEU1,lncRNA,other,1,113,0,2,False,False,False,0.6312265486725664,0.5233,3.3713,0.6570937348736239,0.35768395407962345,0.23287942948809096,1.3306965475538575
ENSG00000176125.7,UFSP1,protein_coding,other,1,113,0,0,False,False,False,6.03536814159292,4.8459,29.1367,2.586441914103647,0.7908597842342989,1.4744605669926976,3.915399366517504
ENSG00000176134.5,AL445665.1,transcribed_unprocessed_pseudogene,other,1,113,104,113,False,True,False,0.0020053097345132742,0.0,0.0369,0.00285439637164145,0.010115087329465661,0.0,0.02890856826031553
ENSG00000176136.6,MC5R,protein_coding,other,1,113,59,98,False,False,False,0.4988893805309734,0.0,34.8283,0.18184067669700446,0.6378615161763773,0.0,1.0795820181485323
ENSG00000176142.13,TMEM39A,protein_coding,other,1,113,0,0,False,False,False,29.406523893805314,25.711,78.6211,4.777743173079392,0.6519773598791235,3.7884658810560303,5.888777445302246
ENSG00000176148.16,TCP11L1,protein_coding,other,1,113,0,0,False,False,False,9.546217699115045,7.5413,50.5709,3.1565174138253376,0.8137101009309176,1.9188670216624288,4.518158689226997
ENSG00000176153.12,GPX2,protein_coding,other,1,113,2,6,False,False,False,20.30308584070796,0.6413,1844.4808,1.3100504234429604,1.580780662592046,0.13982857308379187,4.2719751680459925
ENSG00000176155.19,CCDC57,protein_coding,other,1,113,0,0,False,False,False,6.893220353982301,5.8448,23.6062,2.819882526803294,0.6818174616691396,1.773033073321273,3.9430177859881788
ENSG00000176160.11,HSF5,protein_coding,other,1,113,9,65,False,False,False,0.13740353982300885,0.0759,0.929,0.16926634314519612,0.20651935325087592,0.0,0.636057058147563
ENSG00000176165.12,FOXG1,protein_coding,other,1,113,41,71,False,False,False,1.084303539823009,0.0163,10.1483,0.6181124604240088,0.9828318979735506,0.0,2.8207145286437005
ENSG00000176170.14,SPHK1,protein_coding,other,1,113,0,0,False,False,False,48.9472628318584,30.0852,268.5754,5.02654125781449,1.316252750140164,3.0984275162130954,7.531176680017465
