dependency,depmap_column,N,beta,se,ci_low,ci_high,p,N_adjusted,beta_adjusted,se_adjusted,ci_low_adjusted,ci_high_adjusted,p_adjusted,fdr,fdr_adjusted,stronger_dependency_high_signature,annotation
EXT2,EXT2 (2132),25,-0.24627566828876873,0.06849350749805778,-0.3879652838389196,-0.10458605273861787,0.0015263888869831283,25,-0.2687093138462372,0.07491206935448354,-0.4240674369414583,-0.1133511907510161,0.00164212852714829,0.9996683886512429,0.9193867091371488,True,
ATF7IP2,ATF7IP2 (80063),25,-0.12662947693113574,0.043787888480628326,-0.21721162568076777,-0.03604732818150372,0.008225346536062283,25,-0.160270640721735,0.044850406551910534,-0.253284690954288,-0.06725659048918198,0.001696578054379775,0.9996683886512429,0.9210876491596378,True,
RXRA,RXRA (6256),25,0.11396865286563809,0.035311982772294866,0.04092025096474426,0.1870170547665319,0.0037255802099095407,25,0.1335517564958978,0.037623599011039795,0.05552518778928224,0.21157832520251335,0.0017964242530655484,0.9996683886512429,0.9466099093506578,False,
ZNF578,ZNF578 (147660),25,0.11956627037869003,0.05171707276625477,0.012581354212181789,0.22655118654519826,0.030083526870972484,25,0.1729379837433149,0.04918657355531269,0.0709312735444721,0.2749446939421577,0.001948038964654923,0.9996683886512429,0.9471645074735131,False,
TUBA1A,TUBA1A (7846),25,-0.09887979098999429,0.06314626638347082,-0.2295077955137092,0.031748213533720634,0.13103176716383486,25,-0.18342497868462965,0.05218484353799735,-0.2916497202508672,-0.07520023711839209,0.0019529564354553294,0.9996683886512429,0.9471645074735131,True,
RASGRP1,RASGRP1 (10125),25,0.10502117704844356,0.057405705600582335,-0.013731572723676033,0.22377392682056316,0.08032581605276738,25,0.17573374242197537,0.05026796686603608,0.07148435976021177,0.27998312508373896,0.002043913779023764,0.9996683886512429,0.9471645074735131,False,
MAJIN,MAJIN (283129),25,-0.13783689368724455,0.058021300111308766,-0.2578630977289106,-0.017810689645578553,0.026234075880828645,25,-0.19532045193967273,0.055952276780503324,-0.31135837184266973,-0.07928253203667573,0.0020690609517975984,0.9996683886512429,0.9471645074735131,True,
SPAG5,SPAG5 (10615),25,-0.20420227909163702,0.05640790125170612,-0.3208909133037446,-0.08751364487952944,0.0014374579515919394,25,-0.21656836729464077,0.06215720999608352,-0.34547453108157256,-0.08766220350770895,0.0021022468261800925,0.9996683886512429,0.9471645074735131,True,
SNRPN,SNRPN (6638),25,-0.23926679947833632,0.06792997583614166,-0.37979066096735226,-0.09874293798932035,0.0018261945272725411,25,-0.2568025533728362,0.07467906008982285,-0.4116774448295054,-0.101927661916167,0.0023439623200250683,0.9996683886512429,0.9471645074735131,True,
CHGB,CHGB (1114),25,0.12763191792082026,0.04807526074835158,0.02818066390086299,0.22708317194077754,0.014153779220245945,25,0.16688166430200158,0.04869345142942697,0.06589762679922073,0.2678657018047824,0.0024096485861864417,0.9996683886512429,0.9471645074735131,False,
NDRG2,NDRG2 (57447),25,0.09674545271654843,0.05535533443072647,-0.017765781130865035,0.2112566865639619,0.09385269997848616,25,0.16513501732248217,0.04838551185115161,0.06478960741762833,0.265480427227336,0.0024933183951088506,0.9996683886512429,0.9471645074735131,False,
FAM204A,FAM204A (63877),25,0.10238660442442808,0.03649836285011475,0.026883988346702622,0.17788922050215356,0.010048340739711779,25,0.12869022504418867,0.037766568939792605,0.05036715485281251,0.20701329523556483,0.002525586994772457,0.9996683886512429,0.9471645074735131,False,
NOB1,NOB1 (28987),25,0.3090665862730661,0.09742274813931703,0.10753227690673048,0.5106008956394017,0.0042493153772252094,25,0.35638888213471415,0.10479254875624971,0.1390624375521095,0.5737153267173187,0.0025658013016946987,0.9996683886512429,0.9471645074735131,False,
UBR4,UBR4 (23352),25,-0.6354418156512375,0.16021857630385916,-0.9668791928527195,-0.30400443844975544,0.0006119395296319835,25,-0.5986286587920822,0.1764438383120718,-0.9645507830650984,-0.23270653451906587,0.0026162210053977237,0.9996683886512429,0.9471645074735131,True,
CRIPT,CRIPT (9419),25,-0.15561157230636338,0.06448842164599154,-0.2890160365282558,-0.02220710808447099,0.02419107766324259,25,-0.2150538043231216,0.06351794496757453,-0.34678195971998377,-0.08332564892625943,0.002660431440483007,0.9996683886512429,0.9471645074735131,True,
BRMS1,BRMS1 (25855),25,-0.18626706709653815,0.06291530023575893,-0.3164172817410397,-0.05611685245203657,0.007008348344888751,25,-0.22280279895917635,0.06676654454347129,-0.36126813752489517,-0.08433746039345749,0.00298735995710095,0.9996683886512429,0.9471645074735131,True,
PPP1R3B,PPP1R3B (79660),25,0.11865486739467322,0.043938899531466985,0.02776032848546643,0.20954940630388003,0.012765871280269106,25,0.15092648647915108,0.045335743015924,0.05690591002500876,0.24494706293329338,0.003044414754311967,0.9996683886512429,0.9471645074735131,False,
GLI4,GLI4 (2738),25,-0.2066652435784541,0.06582366978551436,-0.34283187902596823,-0.07049860813093994,0.004593885532707257,25,-0.23659093287905605,0.07107513122374881,-0.3839917333217324,-0.08919013243637969,0.0030468723497448927,0.9996683886512429,0.9471645074735131,True,
FAM171A2,FAM171A2 (284069),25,0.0933083426445798,0.040382636143509815,0.009770495057525197,0.1768461902316344,0.030168827634061934,25,0.13147964803552822,0.03950018357997516,0.04956128113175336,0.2133980149393031,0.0030480384299852335,0.9996683886512429,0.9471645074735131,False,
SOWAHB,SOWAHB (345079),25,0.15790775119768205,0.05366071572092965,0.04690210324104828,0.26891339915431584,0.007307544409369688,25,0.1892531978918075,0.056914700147004685,0.07121933408910182,0.3072870616945132,0.0030725846676448554,0.9996683886512429,0.9471645074735131,False,
NDUFAB1,NDUFAB1 (4706),25,0.30675168933066044,0.126128356141991,0.045835305507887614,0.5676680731534333,0.023207945478214254,25,0.4174567075885073,0.125765807273265,0.15663438702127613,0.6782790281557385,0.0031158749396574493,0.9996683886512429,0.9471645074735131,False,
SLC38A4,SLC38A4 (55089),25,-0.16747024958279624,0.04783020322525797,-0.2664145634926155,-0.068525935672977,0.0019217296921174335,25,-0.17471513849862177,0.05287098611131691,-0.2843628526684091,-0.06506742432883443,0.003227003338267705,0.9996683886512429,0.9471645074735131,True,
TRPT1,TRPT1 (83707),25,-0.09195118785468552,0.03972905160156333,-0.1741369928049903,-0.009765382904380768,0.02992144629646466,25,-0.12833924321234866,0.039197090703795213,-0.20962903396314037,-0.04704945246155694,0.003467746623314644,0.9996683886512429,0.9471645074735131,True,
LY6E,LY6E (4061),25,-0.11083931795896249,0.05219779727752406,-0.21881868854422293,-0.002859947373702057,0.044690504728221926,25,-0.1634637436111442,0.05004826703229116,-0.26725749670468124,-0.059669990517607185,0.0035347319043143445,0.9996683886512429,0.9471645074735131,True,
ING3,ING3 (54556),25,0.33613539209915017,0.09665135746136204,0.13619682592937246,0.5360739582689279,0.002035128307152171,25,0.34912086548914745,0.1069024775572012,0.12741869639105452,0.5708230345872404,0.003537523968482776,0.9996683886512429,0.9471645074735131,False,
DUS2,DUS2 (54920),25,-0.07246700196116165,0.021462426754341787,-0.11686541440459203,-0.028068589517731286,0.0026027390544351168,25,-0.07717113724896037,0.023650019260887247,-0.12621827524952564,-0.028123999248395093,0.003560544045878135,0.9996683886512429,0.9471645074735131,True,
PID1,PID1 (55022),25,0.10825308142175258,0.042887064859107586,0.019534428312424676,0.19697173453108047,0.01895538593245765,25,0.14232432612293683,0.04366624914767144,0.05176606803919438,0.2328825842066793,0.0035916870986678023,0.9996683886512429,0.9471645074735131,False,
TTLL7,TTLL7 (79739),25,0.06626888897379417,0.040026450803659255,-0.01653213309925887,0.1490699110468472,0.11137966187920234,25,0.11497609913431107,0.035303132630153486,0.04176188315999234,0.18819031510862982,0.0036133551017012433,0.9996683886512429,0.9471645074735131,False,
LBX1,LBX1 (10660),25,-0.06421156968097548,0.04501782301462519,-0.15733803186467732,0.028914892502726358,0.16719852416895709,25,-0.12312388692974392,0.03786141434336562,-0.20164365444920462,-0.04460411941028321,0.0036551438148742957,0.9996683886512429,0.9471645074735131,True,
IL11RA,IL11RA (3590),25,-0.06226564686963303,0.020809930671340415,-0.105314268325194,-0.019217025414072067,0.006509722084214314,25,-0.07262173522860065,0.022349624865862866,-0.11897202031567153,-0.02627145014152977,0.0036777953236352195,0.9996683886512429,0.9471645074735131,True,
FXR1,FXR1 (8087),25,-0.09128623203146335,0.03373718288455201,-0.1610769121596909,-0.021495551903235835,0.012611672367268989,25,-0.11425471101836387,0.03518578641287139,-0.18722556583304087,-0.04128385620368688,0.0036966709928722493,0.9996683886512429,0.9471645074735131,True,
RAB8A,RAB8A (4218),25,-0.11474718176668591,0.058417967912806075,-0.23559395567472752,0.006099592141355692,0.06169806130166226,25,-0.17749046083368658,0.054725112945320835,-0.2909833987089928,-0.06399752295838035,0.0037306779547216233,0.9996683886512429,0.9471645074735131,True,
TNFSF14,TNFSF14 (8740),25,0.13302911738270234,0.05261732679390613,0.024181883870582732,0.24187635089482196,0.01878427006053546,25,0.1740289762387243,0.05376159092637704,0.0625342607288381,0.2855236917486105,0.0037862550008615015,0.9996683886512429,0.9471645074735131,False,
ITGA2B,ITGA2B (3674),25,0.10127918259049559,0.03566059484164416,0.02750962167925841,0.17504874350173277,0.009273210562461349,25,0.12222416099089876,0.037803849837586966,0.0438237749496396,0.20062454703215793,0.0038216183832836567,0.9996683886512429,0.9471645074735131,False,
NKAIN4,NKAIN4 (128414),25,-0.1173204832253678,0.03252266897549077,-0.184598749912656,-0.050042216538079595,0.0014831157332109656,25,-0.11629899372909269,0.036048438648435835,-0.19105887978207398,-0.04153910767611141,0.003884634886287002,0.9996683886512429,0.9471645074735131,True,
RANBP9,RANBP9 (10048),25,0.12161360716029744,0.051127003256848165,0.015849342775099404,0.2273778715454955,0.026062701211549785,25,0.16535181336092755,0.0512800508141898,0.05900349705662998,0.2717001296652251,0.0039002578278410347,0.9996683886512429,0.9471645074735131,False,
SNAI1,SNAI1 (6615),25,-0.15921274826741327,0.04997512743863322,-0.2625941759750033,-0.05583132055982325,0.0041155144305795276,25,-0.1757473611122697,0.05464307830420944,-0.28907016955473985,-0.06242455266979957,0.00397652099701844,0.9996683886512429,0.9471645074735131,True,
TEKT4,TEKT4 (150483),25,-0.1663331116702727,0.06548789727582136,-0.3018051487602409,-0.030861074580304487,0.0183045480868114,25,-0.2159852051015304,0.0672267222762335,-0.3554048938736739,-0.07656551632938688,0.004009391213378286,0.9996683886512429,0.9471645074735131,True,
ZNF486,ZNF486 (90649),25,0.1482604869170177,0.044584732342198646,0.056029941048832535,0.2404910327852029,0.0029446448844012963,25,0.15786727529513636,0.049139030159929785,0.05595916406353488,0.2597753865267378,0.0040105477191142635,0.9996683886512429,0.9471645074735131,False,
CST9,CST9 (128822),25,-0.09242042179774516,0.02590449250848221,-0.1460079473694599,-0.038832896226030415,0.0016341412759763026,25,-0.09215781329249491,0.02871593300573409,-0.15171101337282283,-0.032604613212167,0.00404257647759924,0.9996683886512429,0.9471645074735131,True,
KLC3,KLC3 (147700),25,-0.0781105516935825,0.039665501854561275,-0.16016489397611125,0.0039437905889462554,0.06108861295087999,25,-0.11998761994479204,0.03740831809561339,-0.19756772335887104,-0.042407516530713035,0.004059577091792216,0.9996683886512429,0.9471645074735131,True,
VAMP8,VAMP8 (8673),25,-0.10458453485489741,0.041283554452345675,-0.18998607395789116,-0.01918299575190366,0.018573822541597024,25,-0.13561137156803502,0.04244098709110951,-0.22362859167154897,-0.04759415146452106,0.004178150987898181,0.9996683886512429,0.9471645074735131,True,
MROH6,MROH6 (642475),25,-0.1290150806541838,0.059861358767045465,-0.252847736037657,-0.005182425270710639,0.041848112555914856,25,-0.18629316110057753,0.058347189495179565,-0.3072978259825225,-0.06528849621863259,0.004202365324360537,0.9996683886512429,0.9471645074735131,True,
FBXO17,FBXO17 (115290),25,0.13834931403025247,0.03547856917396184,0.06495630190175794,0.211742326158747,0.000721761045027477,25,0.12213143061018009,0.03829774504663065,0.042706768596518396,0.20155609262384178,0.004240536348977717,0.9996683886512429,0.9471645074735131,False,
SLFN13,SLFN13 (146857),25,-0.10005030355530409,0.07347680728327377,-0.2520486601311416,0.0519480530205334,0.18649593952597135,25,-0.19624876931442556,0.061775718411135286,-0.3243637679777012,-0.0681337706511499,0.0043640620644943865,0.9996683886512429,0.9471645074735131,True,
WSCD1,WSCD1 (23302),25,0.08413854841231282,0.02396369335431217,0.034565871781166754,0.1337112250434589,0.0018766525880478224,25,0.08435746883755585,0.026564560548660663,0.029265942154983002,0.13944899552012868,0.004376707707758002,0.9996683886512429,0.9471645074735131,False,
LRAT,LRAT (9227),25,-0.05512567757656214,0.032223575420901554,-0.12178522210592209,0.011533866952797803,0.1005885118045847,25,-0.09254904396355484,0.029146202375795027,-0.15299456810239614,-0.03210351982471353,0.004379036980689352,0.9996683886512429,0.9471645074735131,True,
WNT3,WNT3 (7473),25,0.08544746902191562,0.030926966404821243,0.02147016460140816,0.14942477344242308,0.01107336752934476,25,0.10391283158889811,0.03273453639077731,0.036025558177741154,0.17180010500005505,0.00438860590715483,0.9996683886512429,0.9471645074735131,False,
EIF4E3,EIF4E3 (317649),25,0.08539400852038508,0.05368209772010559,-0.025655871471569988,0.19644388851234013,0.12532161329630948,25,0.15048211490421412,0.047446359818683594,0.052084387106163005,0.24887984270226524,0.004417422607466116,0.9996683886512429,0.9471645074735131,False,
ST8SIA4,ST8SIA4 (7903),25,0.15947898068167873,0.05052663435906266,0.054956673985943574,0.2640012873774139,0.004415400297991254,25,0.17534643343689313,0.055322351278979214,0.060614899066292915,0.29007796780749334,0.004439133481673928,0.9996683886512429,0.9471645074735131,False,
RPP38,RPP38 (10557),25,0.22844117753008866,0.06800852568315653,0.08775482330224812,0.36912753175792923,0.002714928795882923,25,0.23810428337870773,0.07520168789970291,0.08214552818259063,0.39406303857482483,0.004474024934819157,0.9996683886512429,0.9471645074735131,False,
APAF1,APAF1 (317),25,0.14475638734346613,0.051804908767889374,0.03758976856370769,0.2519230061232246,0.010305002551559974,25,0.17420293592268984,0.055081020259282916,0.05997189145428759,0.2884339803910921,0.004511416330233489,0.9996683886512429,0.9471645074735131,False,
DSCAM,DSCAM (1826),25,0.1409554671445458,0.042589923013223514,0.05285149877607993,0.22905943551301167,0.0030587050225084457,25,0.1485905820318775,0.047024464178127674,0.051067812240241414,0.24611335182351357,0.004541296520453576,0.9996683886512429,0.9471645074735131,False,
SPATA25,SPATA25 (128497),25,0.07337596437091615,0.042467469905469395,-0.014474690444274685,0.16122661918610698,0.0974270069824672,25,0.12205880616332275,0.03865864700473112,0.041885679298602665,0.20223193302804282,0.004568134528406699,0.9996683886512429,0.9471645074735131,False,
KCMF1,KCMF1 (56888),25,-0.4407712654001481,0.11677545603912033,-0.6823397012456285,-0.19920282955466773,0.0009831379885190507,25,-0.4033924386340024,0.12779683466002253,-0.6684268521988055,-0.13835802506919936,0.004577096107296511,0.9996683886512429,0.9471645074735131,True,
SETX,SETX (23064),25,0.12789724390128443,0.06307317601175304,-0.002579561668728164,0.25837404947129705,0.05432351975209271,25,0.19111553923407135,0.060593938083154615,0.06545140296517357,0.31677967550296915,0.004603786150562311,0.9996683886512429,0.9471645074735131,False,
SPANXN3,SPANXN3 (139067),25,0.1501525405272945,0.04151519328667686,0.06427181998679293,0.23603326106779604,0.0014491048511510905,25,0.14447981161254742,0.04591486912991363,0.04925820110768209,0.23970142211741274,0.00468387791346102,0.9996683886512429,0.9471645074735131,False,
TBP,TBP (6908),25,-0.17351089521313404,0.05166544240045458,-0.28038900583050097,-0.06663278459576709,0.0027192166918979317,25,-0.17977229814922568,0.05716914654062398,-0.2983338514748837,-0.06121074482356764,0.004707238702054459,0.9996683886512429,0.9471645074735131,True,
TIPARP,TIPARP (25976),25,0.22846955630720492,0.09394373109432347,0.034132142027772816,0.422806970586637,0.023211829142074644,25,0.30151296974403224,0.0960234403307418,0.10237254295461864,0.5006533965334459,0.004758026661789249,0.9996683886512429,0.9471645074735131,False,
RPL27,RPL27 (6155),25,0.3141694447856933,0.1324127784823498,0.04025274286144981,0.5880861467099368,0.026403202055994113,25,0.4203838813631437,0.13457465252861645,0.14129313386150516,0.6994746288647822,0.004942113793504018,0.9996683886512429,0.9604742815784297,False,
CPSF7,CPSF7 (79869),25,-0.1942361079595989,0.05208106457578547,-0.301973998553023,-0.08649821736617477,0.0010985566013715536,25,-0.17778635777427432,0.057016072354350515,-0.2960304546676285,-0.05954226088092014,0.005007550692382305,0.9996683886512429,0.9604742815784297,True,
COMMD5,COMMD5 (28991),25,-0.18552337468003938,0.055255860873587345,-0.29982883179644154,-0.07121791756363721,0.002724623947773892,25,-0.19056914865556018,0.06119029182598281,-0.3174700468906531,-0.06366825042046725,0.005052417848487672,0.9996683886512429,0.9604742815784297,True,
SCML1,SCML1 (6322),25,0.10070797579903311,0.03643828407138027,0.025329642144161404,0.1760863094539048,0.011050173067735286,25,0.12077346717073446,0.0388460903326872,0.04021160663640798,0.20133532770506096,0.005115992832847781,0.9996683886512429,0.9604742815784297,False,
DOK6,DOK6 (220164),25,0.0673960721489102,0.035279255618016675,-0.005584628475218678,0.1403767727730391,0.06863310659664582,25,0.10400115167402174,0.03348768267007499,0.034551948478037206,0.17345035487000626,0.005156494371751558,0.9996683886512429,0.9604742815784297,False,
CRIM1,CRIM1 (51232),25,0.06317527069548404,0.04060869952316002,-0.02083022462232101,0.14718076601328908,0.1334316072252475,25,0.11188279980454253,0.03611089741550591,0.036993382196680136,0.18677221741240493,0.005245783715377535,0.9996683886512429,0.9604742815784297,False,
LRRFIP2,LRRFIP2 (9209),25,-0.15171651257476526,0.04410154655156841,-0.24294751247991686,-0.060485512669613675,0.002230256740716606,25,-0.15109827879559248,0.04888736363475944,-0.2524844655985502,-0.04971209199263475,0.005339376741767125,0.9996683886512429,0.9604742815784297,True,
KLHDC10,KLHDC10 (23008),25,0.09004408691225549,0.05035701229488093,-0.014127329809515143,0.19421550363402612,0.08694101474206758,25,0.14477186762673716,0.04694758823288669,0.047408528787506024,0.2421352064659683,0.005428031170621701,0.9996683886512429,0.9604742815784297,False,
NGEF,NGEF (25791),25,0.06384801532246864,0.028098706589408225,0.005721412093357671,0.12197461855157962,0.03273464022458855,25,0.08729530071239058,0.028333947709930616,0.028534289649364844,0.14605631177541634,0.005462954802320145,0.9996683886512429,0.9604742815784297,False,
METTL25,METTL25 (84190),25,0.14184555244017227,0.06814786768806526,0.0008709473134262402,0.2828201575669183,0.048713412348623863,25,0.20558782903739287,0.06685566343661432,0.06693766919934324,0.3442379888754425,0.005537962929718942,0.9996683886512429,0.9604742815784297,False,
MYL4,MYL4 (4635),25,0.08131425314449897,0.040345651731190625,-0.0021470863565446613,0.1647755926455426,0.05568950336702396,25,0.1203234238825109,0.039203340473117375,0.03902067190344134,0.20162617586158044,0.005614512922058204,0.9996683886512429,0.9604742815784297,False,
LYNX1,LYNX1 (66004),12,-0.2906360625538551,0.0645349075844285,-0.434428797450687,-0.14684332765702318,0.0011368555068791962,12,-0.2908037101692459,0.08045205249820035,-0.47279889699436384,-0.10880852334412794,0.005618668582955923,0.9996683886512429,0.9604742815784297,True,
HEATR4,HEATR4 (399671),25,0.0660998052054391,0.02621340289843968,0.011873249804601312,0.12032636060627688,0.01906223537632891,25,0.08391121926676248,0.027345867570072242,0.027199360994719854,0.1406230775388051,0.0056236581834911,0.9996683886512429,0.9604742815784297,False,
BEND2,BEND2 (139105),25,0.037052284449789176,0.024475337945922146,-0.013578809659620598,0.08768337855919894,0.1436826893731458,25,0.06656323690406456,0.02170079545947981,0.021558541648555647,0.11156793215957347,0.005639383398243449,0.9996683886512429,0.9604742815784297,False,
ERP29,ERP29 (10961),25,-0.17236880379619984,0.05401035598053165,-0.28409773773676816,-0.060639869855631495,0.0040612205555537835,25,-0.18229368941696805,0.05962187533215335,-0.3059418909262516,-0.05864548790768448,0.005769937711499906,0.9996683886512429,0.9604742815784297,True,
OGFOD1,OGFOD1 (55239),25,-0.15129984740160535,0.04872135424706607,-0.25208764765472064,-0.05051204714849007,0.004983263789569586,25,-0.1632609936280929,0.05360494854646048,-0.27443085272497775,-0.05209113453120805,0.0059315311283520715,0.9996683886512429,0.9604742815784297,True,
KRTAP5-11,KRTAP5-11 (440051),25,-0.13563010119442073,0.06482977228385839,-0.26974070301115777,-0.0015194993776836974,0.047663206957380466,25,-0.1948865158408117,0.06399603305623376,-0.32760616524882996,-0.062166866432793455,0.005936257654540673,0.9996683886512429,0.9604742815784297,True,
SHARPIN,SHARPIN (81858),25,-0.16505030924539096,0.06572609112153624,-0.3010150878470522,-0.02908553064372968,0.019506519968313756,25,-0.208790732439765,0.06874574518213597,-0.35136068190598896,-0.06622078297354106,0.006049818352911635,0.9996683886512429,0.9604742815784297,True,
RASL12,RASL12 (51285),25,0.07788332894585782,0.05786286545778068,-0.0418151280440332,0.19758178593574885,0.19142116693997072,25,0.15105205366090121,0.049839770418214,0.047690696080048,0.25441341124175443,0.006140363267081821,0.9996683886512429,0.9604742815784297,False,
PCED1A,PCED1A (64773),25,0.10054338666942533,0.029589036841220363,0.03933380042286546,0.1617529729159852,0.0024704990034318097,25,0.09917912787686668,0.032792141014467605,0.031172389788051688,0.1671858659656817,0.006230534239316603,0.9996683886512429,0.9604742815784297,False,
SLC35F6,SLC35F6 (54978),25,0.07878446598895775,0.04492929807382925,-0.014158868402254665,0.17172780038017016,0.09283161203223128,25,0.12708944200395852,0.04207197253438415,0.03983751125130183,0.21434137275661522,0.0062845323599350945,0.9996683886512429,0.9604742815784297,False,
PNKD,PNKD (25953),25,-0.09007111187741376,0.031407935163430704,-0.15504337598079249,-0.025098847774035038,0.00869807186157689,25,-0.10289630756561903,0.03409016127258054,-0.17359497490932826,-0.032197640221909796,0.006319715891554633,0.9996683886512429,0.9604742815784297,True,
ANK3,ANK3 (288),25,0.10963855272717059,0.038682415938784485,0.02961787860600927,0.18965922684833192,0.009397315330221612,25,0.12637005597341236,0.04187533891034259,0.039525918397899804,0.2132141935489249,0.006328376224292502,0.9996683886512429,0.9604742815784297,False,
MAFA,MAFA (389692),25,-0.14168673155047623,0.05859544720398328,-0.2629006493449033,-0.020472813756049132,0.023927499148948563,25,-0.1832788199730694,0.06076528775141036,-0.30929831370415706,-0.05725932624198177,0.006351798863714766,0.9996683886512429,0.9604742815784297,True,
AKAP1,AKAP1 (8165),25,0.09205142255522897,0.0370482666206295,0.015411243857630041,0.1686916012528279,0.020682503483703204,25,0.11663137462928858,0.03876498062856185,0.03623772532589331,0.19702502393268384,0.006463255518188549,0.9996683886512429,0.9604742815784297,False,
WNT11,WNT11 (7481),25,-0.10013899136762036,0.05780431666417109,-0.21971633095003007,0.019438348214789333,0.09659731882358709,25,-0.16245726320584733,0.05406830631046071,-0.27458806749029646,-0.050326458921398184,0.006523661225093716,0.9996683886512429,0.9604742815784297,True,
CEP128,CEP128 (145508),25,0.1050313944014154,0.034370896270641355,0.03392977825422974,0.17613301054860106,0.0056034433168539064,25,0.11355676244024492,0.03781010788754783,0.03514339799771431,0.19197012688277554,0.006543702477754667,0.9996683886512429,0.9604742815784297,False,
CTNND2,CTNND2 (1501),25,-0.055434052954769664,0.032602570453074756,-0.12287760844174571,0.012009502532206381,0.10256002670139852,25,-0.09106343809136802,0.030324980439561364,-0.15395359830969038,-0.02817327787304566,0.006550164268774632,0.9996683886512429,0.9604742815784297,True,
SFT2D1,SFT2D1 (113402),25,0.08902394943640798,0.037287931271573885,0.01188798663468453,0.16615991223813142,0.02557010925897566,25,0.11581779639836891,0.03860025806943483,0.035765760774023395,0.1958698320227144,0.0065878834321791875,0.9996683886512429,0.9604742815784297,False,
AP3S2,AP3S2 (10239),25,-0.18218650744459164,0.06101884838608602,-0.30841361253747407,-0.05595940235170921,0.006607706278509197,25,-0.2005536661509152,0.06687841966847431,-0.3392510195253462,-0.06185631277648418,0.0066132905498706915,0.9996683886512429,0.9604742815784297,True,
CNTN5,CNTN5 (53942),25,0.06668216190909222,0.039466651054271065,-0.014960826152078263,0.1483251499702627,0.10461973884302045,25,0.10979520232829158,0.03671586770967514,0.03365115312046965,0.18593925153611351,0.006742883879197851,0.9996683886512429,0.9604742815784297,False,
TXLNG,TXLNG (55787),25,-0.08296239751857763,0.04455489352416635,-0.17513121708875437,0.009206422051599106,0.07542522050765088,25,-0.12779556532652403,0.04274756863961691,-0.2164485966466038,-0.03914253400644427,0.006756354544542039,0.9996683886512429,0.9604742815784297,True,
UBXN11,UBXN11 (91544),25,-0.0913698210627984,0.0347815069071126,-0.1633208500280393,-0.019418792097557494,0.015070321031177218,25,-0.11072949797951315,0.03704715793839989,-0.1875606010703471,-0.0338983948886792,0.006766690765221136,0.9996683886512429,0.9604742815784297,True,
PHF8,PHF8 (23133),25,0.0782885918685782,0.051158244552170634,-0.02754030005994801,0.1841174837971044,0.1395759713439724,25,0.1379374205141237,0.04618028407468359,0.04216537310348073,0.23370946792476666,0.006797250984192325,0.9996683886512429,0.9604742815784297,False,
SNX33,SNX33 (257364),25,-0.08144485914103378,0.042150610101443546,-0.16864003951119066,0.005750321229123098,0.06573934750356626,25,-0.12223151452644249,0.04094739677232022,-0.20715121789333718,-0.037311811159547806,0.006826367398783374,0.9996683886512429,0.9604742815784297,True,
GAREM2,GAREM2 (150946),25,0.11940123821225761,0.04166045744168781,0.03322001587197157,0.20558246055254364,0.008732883924091751,25,0.1349875124532015,0.04537445071276237,0.040886661149065515,0.2290883637573375,0.006988037806627912,0.9996683886512429,0.9604742815784297,False,
CHST7,CHST7 (56548),25,-0.08070386877360036,0.045759213818843,-0.17536401468674206,0.01395627713954134,0.09107004088689483,25,-0.12864101650347698,0.043281882482350244,-0.2184021469118097,-0.03887988609514424,0.007033412541003593,0.9996683886512429,0.9604742815784297,True,
OR6C3,OR6C3 (254786),24,-0.1556114513777884,0.0610268688268224,-0.2821734310562465,-0.029049471699330337,0.018257653041216102,24,-0.1911157569805699,0.06404194457969178,-0.3242982715717786,-0.057933242389361206,0.00707202811627501,0.9996683886512429,0.9604742815784297,True,
ANO1,ANO1 (55107),25,0.08545994321861987,0.036588974629114895,0.00976988239467215,0.16115000404256757,0.02859169851605092,25,0.1121738614176938,0.03778660347519301,0.03380924214292276,0.19053848069246482,0.00709140775573037,0.9996683886512429,0.9604742815784297,False,
EXD2,EXD2 (55218),25,-0.08807394065212262,0.046122978893411194,-0.18348659195517447,0.0073387106509292255,0.06874291260588632,25,-0.1327810310725447,0.04478310737741649,-0.22565551135962233,-0.03990655078546704,0.007151200161143789,0.9996683886512429,0.9604742815784297,True,
RMC1,RMC1 (29919),25,-0.13876181813290597,0.047861219441009656,-0.23777029397348634,-0.039753342292325605,0.00808574803708606,25,-0.15475861739962368,0.05231675110756781,-0.2632569185218461,-0.046260316277401264,0.007265584144869205,0.9996683886512429,0.9604742815784297,True,
PSME4,PSME4 (23198),25,-0.10794253098509346,0.04645717388684207,-0.20404651730467002,-0.011838544665516898,0.029348894402353623,25,-0.14173600982161935,0.048004726703398504,-0.24129171966389018,-0.04218029997934852,0.007359505877952325,0.9996683886512429,0.9604742815784297,True,
SAGE1,SAGE1 (55511),25,-0.10391882575568888,0.05704769280810155,-0.2219309696400157,0.014093318128637955,0.08154614960034165,25,-0.1614034886916922,0.054707819969824496,-0.2748605631308526,-0.04794641425253174,0.0073979918388916615,0.9996683886512429,0.9604742815784297,True,
PMFBP1,PMFBP1 (83449),25,0.12877661784948827,0.07403708243868887,-0.024380756190527347,0.28193399188950385,0.09534101012531489,25,0.2064427790942576,0.06999330053588512,0.061285558179173805,0.3516000000093414,0.007411946558872802,0.9996683886512429,0.9604742815784297,False,
